id_caserne,no_caserne,adresse,nom_ssi,coord_x,coord_y
"92","5",75 chemin du tour du Lac  Lac-Beauport G3B0A1,SSI Lac-Beauport,-71.2856395073824,46.9463101141506
"346","62","65, Route 132 Ouest Percé Percé G0C2L0",SSI Percé,-64.2149416524814,48.5291208698397
"438","2",66 Lévesque  Magog J1X5T6,SSI Magog,-72.1811564516025,45.2767321519874
"506","2",700 Balthazard Saint-Jean-sur-Richelieu Saint-Jean-sur-Richelieu J2X4V6,SSI Saint-Jean-sur-Richelieu,-73.2340681709407,45.3070158756463
"585","22","721, Rang Saint-Régis  Saint-Isidore Saint-Isidore J0L2A0",SSI Châteauguay,-73.6817183345364,45.2977449645035
"448","14",70 Fiset  Saint-Boniface G0X2L0,RSSIR Maskinongé,-72.8303789303435,46.5044474924202
"112","11","6, rue de la Sucrerie canton Orford J1X6L3",SSI Orford,-72.1973061340991,45.3883072032842
"353","1","65,boulevard Kane  La Malbaie G5A1J7",SSI La Malbaie,-70.1542799995522,47.64780715603
"552","6","701, boul. Cardinal-Léger Pincourt (Québec) Pincourt J7V6W9",SSI Pincourt,-73.9847038166496,45.3621954988947
"386","44","6, rue Saint-Marc, Biencourt G0K1T0",SSI Biencourt,-68.6095037274651,47.9373208994786
"624","54","681, rue Saint-Joseph Marieville Marieville J3M1H1",SSI Marieville,-73.1644358634915,45.4312589403361
"636","38",6 Landry Lacolle (Québec) Lacolle J0J1J0,SSI Lacolle,-73.3722508552072,45.0829020656054
"547","10","90, 7e Avenue Terrasse-Vaudreuil  J7V 3M9",SSI Terrasse-Vaudreuil,-73.9863131757127,45.3904503692878
"1067","7",397 Rue Principale  Saint-Cyprien G0R1B0,RISEDE,-70.2625740579976,46.3534364338436
"328","56","67, 1 ere rue, St-Fabien G0L 2Z0 Saint-Fabien G0L2Z0",SSI MRC Rimouski-Neigette (AR100),-68.8714603094344,48.292406041759
"432","8",799 Rte Boivert  L'Avenir J0C1B0,SSI Drummondville,-72.3035503616258,45.7646943519314
"122","2",77 rue Gosford  Shannon G0A4N0,SSI Shannon,-71.5321380808656,46.8991414778271
"1105","4",167 rue Main Dudswell J0B1G0,Régie des Rivières (R4132),-71.5710103076434,45.5805328877121
"662","90","759, rue Desrochers, Saint-Donat J0T2C0",SSI Saint-Donat,-74.2116387522784,46.3139972367064
"443","1","66 rue Sherbrooke, Magog J1X1Y4",SSI Magog,-72.146914543947,45.2654800303206
"162","5",757 des Bouleaux Sainte-Eulalie Sainte-Eulalie G0Z1E0,RIM-Bulstrode (R4911),-72.2537492752585,46.1145062701951
"2","13",770 des Rocailles Québec G2J1E5,SSI Québec,-71.2782385538584,46.8350342493562
"59","11","77, route Campagna St-Henri Saint-Henri G0R3E0",SSI Saint-Henri,-71.0685510582935,46.6971098124528
"95","13",19 rue commerciale Lotbinière Lotbinière G0S1S0,SSI Lotbinière/Leclercville,-71.9282645074711,46.6153951986495
"301","3","8006, avenue Royale Château-Richer Château-Richer G0A1N0",SSI Château-Richer,-71.0174053564976,46.9696330240093
"40","17","775, St-Jean Wotton (QC) J0A1N0",SSI Wotton,-71.8085862087056,45.7384504701559
"190","6","7720, boul. Parc Industriel Bécancour G9H 3N6",SSI Bécancour,-72.2804302569343,46.3045863358644
"457","5",745 Chemin du Sanctuaire  Saint-Majorique-de-Grantham J2B8A8,SSI Drummondville,-72.5804318741387,45.9336429148696
"217",60 - Richmond,"800, rue Hayes Richmond (Qc)  J0B 2H0",SSI Région Richmond (R4905),-72.1260038199991,45.6631992741289
"621",,"7, Maple Stanbridge-East Stanbridge East J0J2H0",SSI Stanbridge East,-72.9158145247169,45.1226959280613
"629",,"808, principale Notre-Dame-de-Stanbridge J0J1M0",SSI Notre-Dame-de-Stanbridge,-73.0422908568525,45.1748500751709
"351","21","80, rue Principale ouest Saint-Paul-de-la-Croix G0L3Z0",SSI Saint-Paul-de-la-Croix,-69.20622936846,47.9438062884655
"187","7","819, rue Notre-Dame Champlain Champlain G0X1C0",SSI Champlain,-72.3546820385446,46.4373290300745
"210","30","784, rue Lanoie Upton J0H2E0",SSI Upton,-72.6933750525471,45.6494441155889
"73","9",7 rue des Saules  Sainte-Aurélie G0M1M0,SSI Sainte-Aurélie,-70.3630186615967,46.1752372144802
"653","800","773, chemin de Sainte-Anne-des-Lacs, Sainte-Anne-des-Lacs J0R1B0",SSI Sainte-Anne-des-Lacs,-74.1273808242897,45.8606298400159
"72","10",793 15 ième avenue  Saint-Zacharie G0M2C0,SSI Saint-Zacharie,-70.3593600808069,46.1207657899642
"393","25","7, de l'Église Sud  Sainte-Félicité G0R4P0",SSI Sainte-Félicité,-69.9468924065848,46.9644556480454
"286","5",576 rue principal St-Camille  Saint-Camille-de-Lellis G0R4H0,RISEDE,-70.2153006533003,46.491924954098
"398","60","78, Principale  Sainte-Louise G0R3K0",SSI Sainte-Louise,-70.1283943842458,47.2823089670668
"170","16",834 rue Principale  Rivière-à-Pierre G0A3A0,SSI Rivière-à-Pierre,-72.1758380956745,46.9973060867974
"41","2",93 Brière ST-Gérard Weedon J0B3J0,Régie des Rivières (R4132),-71.4152208301996,45.7570841085758
"559",4 - St-Benoît,"9275, rue Sainte-Madeleine, Mirabel J7N2P4",SSI Mirabel,-74.0954145881019,45.5714073288536
"172","5","458, rue St-Alphonse,  Lac-aux-Sables Lac-aux-Sables G0X1M0",SSI Lac-aux-Sables,-72.4174845599196,46.8591330944584
"545","21","837, rue Saint-Joseph  Mercier J6R1J6",SSI Mercier,-73.7433240697658,45.312435775174
"580","1","90, rue Barron, Lachute J8H4N2",SSI Lachute,-74.3375084127229,45.6557765326053
"469","02",91 Ste-Élzabeth Louiseville J5V1M3,SSI Louiseville,-72.9420371394713,46.2547271973285
"554",6 - St-Augustin,"8465, rue Saint-Jacques, Mirabel J7N2A3",SSI Mirabel,-73.9830948434112,45.6335184329692
"1082",,8 Saint-Léon Saint-Chrysostome Saint-Chrysostome J0S1R0,SSI Saint-Chrysostome,-73.7609625441287,45.1067552288765
"499","50","851, rue de l'Église, Sainte-Béatrix J0K1Y0",SSI Sainte-Béatrix (André Beaupré),-73.6201806370839,46.1941223234026
"556","11",85 de lotbinière  Vaudreuil-Dorion Vaudreuil-Dorion J7V2T6,SSI Vaudreuil-Dorion,-74.012672245028,45.3796954851705
"48","6","8005, rue Saulois Québec G2B 3K4",SSI Québec,-71.3492084885635,46.8279617113221
"434","10",864 Principale Wickam Wickham J0C1S0,SSI Wickham,-72.498297041785,45.7593500252845
"891","75","108 Rue Industrielle New Richmond, QC G0C 2B0",SSI New Richmond,-65.8440329821272,48.1541973854529
"1071","26","90, boulevard Montcalm Nord Candiac Candiac J5R3L8",Régie incendie de l'Alliance des Grandes-Seigneuries,-73.5187841739348,45.3942989763285
"1107",1 - Brom,90 Boul Bromont Bromont Bromont J2L1A1,SSI Bromont,-72.6447042680026,45.3174135213158
"635",,"875, Principale ouest Farnham Farnham J2N2X9",SSI Farnham,-73.0040527359932,45.288006283499
"646","10","888, St-Antoine Contrecoeur Contrecoeur J0L1C0",SSI Contrecoeur,-73.2334665268439,45.8552951975943
"263","2","135, chemin Vincelotte Cap-Saint-Ignace",SSI Montmagny,-70.4419204315686,47.0307274292311
"406","37","784, 7e rue Ouest, Dégelis G5T2G3",SSI Dégelis,-68.6456420660622,47.5454322941911
"39","1","130, DesRivières St-Camille (Qc) J0A1G0",SSI Saint-Camille,-71.7081577223874,45.6856687867338
"455","15","2430 avenue principale, St-Élie-de-Caxton  Saint-Élie-de-Caxton G0X2N0",SSI Saint-Élie-de-Caxton,-72.9596241780847,46.4911564154397
"422","36","2492, Commerciale Sud, Notre-Dame-du-Lac G0L1X0",SSI Témiscouata-sur-le-Lac,-68.7870147085881,47.6110856232852
"241",2 (Fitchbay),"840 chemin Sheldon, Fitchbay, Canton Stanstead J1X3W4",Régie incendie Memphrémagog Est,-72.1785125316551,45.1164429833641
"127",St-J-C,"88, ave St-Patrick, Saint-Joseph-de-Coleraine G0N1B0",SSI Saint-Joseph-de-Coleraine,-71.3734503239381,45.96406749968
"926","41","8567, boul. du Curé-Labelle, Labelle, Qc J0T1H0",SSI Labelle,-74.7481148023434,46.2820967921807
"680","2","997, rue de l'Église, Saint-Jérôme J5L1L8",SSI Mille-Isles,-74.0814563158809,45.784693899263
"1059",1B,"967, 24e Avenue, Secteur St-Antoine, Saint-Jérôme J7Z3H7",SSI Saint-Jérôme,-73.9775841254172,45.7627717382569
"264","79",7 rue Comeau  Carleton Carleton-sur-Mer G0C1J0,SSI Carleton-sur-Mer,-66.1140382924183,48.1021275086214
"446",12 - Bonsecours,198 chemin de l'Église Bonsecours (Qc) J0E 1H0,RIM-Valcourt (R4904),-72.3041054492171,45.4068290937776
"632","15","550 rue Providence, Saint-Amable Saint-Amable J0L1N0",SSI Saint-Amable,-73.3070904838625,45.6443085769475
"887","3",99 boul. St-Luc St-Jean-sur-Richelieu J2W1E1,SSI Saint-Jean-sur-Richelieu,-73.2753105901368,45.3410440581116
"377","16"," 1018, rue du Patrimoine, Cacouna G0L1G0",SSI Cacouna,-69.4944680035088,47.9260839801683
"419","41"," 559 rue des Pionniers, Auclair G0L1A0",SSI Auclair,-68.647650104075,47.7268729263799
"261","34","149 rue Raymond, Saint-Louis-du-Ha! Ha!",SSI Saint-Louis-du-Ha! Ha!,-68.9807001097057,47.6663450151009
"602","1","9, chemin Cambria, Gore J0V1K0",SSI Gore,-74.2535611880598,45.7517872275291
"894","14",942 rue Saint-Jean-Baptiste Leclercville G0S2K0,SSI Lotbinière/Leclercville,-71.9966729651491,46.567459987419
"36",7 - Lingwick,9 ch. Fontainebleau lingwick J0B2Z0,Régie des Rivières (R4132),-71.356235109036,45.6114595519125
"201","21",3965 Chemin de Tilly Saint-Antoine-de-Tilly Saint-Antoine-de-Tilly G0S2C0,SSI Saint-Antoine-de-Tilly,-71.5787057434456,46.6634916372829
"418","29","9, rue de l'Église Saint-Marc-du-lac-Long, G0L1T0",SSI Saint-Marc-du-Lac-Long,-68.8963850035475,47.3880616005187
"303","1",105 chemin des Mas  Boischatel G0A1H0,SSI Boischatel/L'Ange-Gardien,-71.1368150603783,46.9006386340778
"345","63","989, Rang 2, Cap d'Espoir Percé Percé G0C1G0",SSI Percé,-64.3360648548866,48.4762272725397
"260","35","15 rue Pelletier, Cabano G0L1E0",SSI Témiscouata-sur-le-Lac,-68.8782736504335,47.6816730227704
"568",,"9 Gale, Ormstown  Ormstown J0S1K0",SSI Ormstown,-73.9972411972672,45.1267241742721
"302","2",6415 avenue Royale  L'Ange-Gardien G0A2K0,SSI Boischatel/L'Ange-Gardien,-71.0899649615104,46.9177456355799
"300","4","9879, boulevard Ste-Anne, Sainte-Anne-de-Beaupré Sainte-Anne-de-Beaupré G0A3C0",SSI Sainte-Anne-de-Beaupré,-70.9204972789961,47.0262450185402
"561",2 - St-Scholastique,"9815, rue Saint-Vincent, Mirabel J7N2Y5",SSI Mirabel,-74.0956164338869,45.6494217375851
"609","21",990 Dupré  Beloeil J3G4A8,RIM-Vallée-du-Richelieu,-73.2020030823176,45.5733220973222
"642","39","959, rue Principale Saint-Paul-de-l'Île-aux-Noix (Québec) Saint-Paul-de-l'Île-aux-Noix J0J1G0",SSI Saint-Paul-de-l'Île-aux-Noix,-73.2772190180544,45.1303106718827
"251",Shef,96 Raymond-Lemieux canton de Shefford Shefford J2M1Y5,SSI Shefford,-72.6323848797874,45.3776002067212
"1092","2","310, chemin du Bas-de-Sainte-Thérèse, Blainville J7B1T5",SSI Blainville,-73.8043066763302,45.6518522592319
"657","300","9, chemin Masson, Sainte-Marguerite-du-Lac-Masson J0T1L0",SSI Sainte-Marguerite-Estérel,-74.0536926304564,46.029802795022
"193",32 - SFXB,"94, rue Principale Saint-François-Xavier-de-Brompton, (Qc)  JOB2V0",RIM-Windsor (R4122),-72.0457081918543,45.5405744628637
"436","3","958 rue Main, Ayers Cliff J0B1C0",Régie incendie Memphrémagog Est,-72.0433370766591,45.1696919356193
"1076","52","1250, chemin du Village, Mont-Tremblant, Qc J8E1G7",SSI Mont-Tremblant,-74.6136053074354,46.1807082906232
"1028","55","110, Place de la Mairie, Mont-Blanc, Qc J0T1J2",SSI Mont-Tremblant,-74.4801072380891,46.11391012735
"543","33",93 principale saint jacques le mineur Saint-Jacques-le-Mineur J0J1Z0,SSI Saint-Jacques-le-Mineur,-73.4182358133625,45.2760858447299
"599","1","1754, route 148, Grenville-sur-la-Rouge J0V1B0",SSI Grenville-sur-la-Rouge,-74.6132841471539,45.6467895080509
"370","39",16 rue Pionier Marsoui Marsoui G0E1V0,SSI Marsoui,-66.0673937921035,49.2128384714745
"452",13 - Racine,Route 222 Racine (Qc) J0E 1Y0,RIM-Valcourt (R4904),-72.2008030150067,45.4828887830538
"57","8",rue de l'Église Ste-Claire Sainte-Claire G0R2V0,SSI Sainte-Claire,-70.8617728219787,46.604512410183
"295","20",route 132 St-Vallier Saint-Vallier G0R4J0,SSI Saint-Vallier,-70.8106107979874,46.89844192905
"205","10",Rue Notre-Dame  Saint-Édouard-de-Maskinongé J0K2H0,SSI Saint-Édouard-de-Maskinongé,-73.1434194771217,46.3309528428874
"600",3 - Pte-au-Chêne,"2708 , route 148, Grenville-sur-la-Rouge J0V1B0",SSI Grenville-sur-la-Rouge,-74.7483321974177,45.6450103103775
"634","50",85 rue Girard Sainte-Angèle-de-Monnoir Sainte-Angèle-de-Monnoir J0L1P0,SSI Marieville,-73.1111535136017,45.3907337777513
"424","28","28 des Pins Est, Rivière-Bleue G0L2B0",SSI Rivière-Bleue,-69.0430019357353,47.4361336284527
"343","8",368 rue Bergeron  Saint-Siméon G0T1X0,SSI Saint-Siméon (03),-69.8793974260349,47.8441445970479
"56","44",  Frampton G0R1M0,SSI Frampton,-70.8074530483853,46.4624115336703
"622","2",237 Riviève Bedford Bedford J0J1A0,SSI Bedford,-72.9684017178222,45.1194298989377
"21","10","185 route 108, Saint-Évariste-de-Forsyth",SSI de La Haute-Beauce,-70.9355533520154,45.9450979566717
"208",,  Manawan J0K1M0,SSI Manawan,-74.3889745017893,47.2226483149627
"380","14","1, rue du Moulin Saint-Urbain Saint-Urbain G0A4K0",SSI Saint-Urbain,-70.5372405109015,47.5594802992621
"77","6"," 3155 rue Saint-Augustin, Breakeville G0S 1E1",SSI Lévis,-71.2406968741021,46.6908988074449
"88","2","  2060, 3e Rue, Saint-Romuald G6W 5M6",SSI Lévis,-71.2300201930956,46.748100365619
"167","31",137 rue de la Station Laurier-Station Laurier-Station G0S1N0,SSI Laurier-Station,-71.6289309884461,46.5402595621877
"407","31","13 rue de la Caserne, Packington G0L1Z0",SSI Packington,-68.787090728181,47.4915389635266
"1027","14",505 rue Fleming Schefferville  G0G2T0,SSI Schefferville,-66.8211034362292,54.800519743226
"183","24",151 rue Martineau Saint-Gilles Saint-Gilles G0S2P0,SSI Saint-Gilles,-71.3680390231203,46.51248478011
"971","3","451 rue Jérôme-Demers, Saint-Nicolas G7A 4Z6",SSI Lévis,-71.3070654539649,46.7259175865669
"973","1","  402,  9e boulevard Desrochers La Pocatière G0R1Z0",SSI La Pocatière,-70.0332489298547,47.3704818804282
"274","26","1313 rue Principale, Pohénégamook G0L1J0",SSI Pohénégamook,-69.2409391304378,47.457338390321
"250",5 (Beebee),2 chemin North Derby Stanstead J0B3E4,Régie incendie Memphrémagog Est,-72.1548623112632,45.0108430768325
"930","58","85, chemin des Fondateurs, La Minerve, Qc J0T1S0",SSI Mont-Tremblant,-74.9361831979216,46.2529457510119
"509",, 3 route 237 Frelighsburg J0J1C0,SSI Frelighsburg,-72.8383020438407,45.0554261775697
"207","8",10 rue de la caserne  Saint-Louis-de-Gonzague G0R2L0,SSI Saint-Louis-de-Gonzague (03),-70.3270162291297,46.2662298963642
"884","4","672, boul. Saint-François, Lac-des-Écorces J0W1H0",SSI Rivière Kiamika,-75.3480180226877,46.5563913735301
"256","84",121 Rustico Sud Saint-Alexis-de-Matapédia G0J2E0,SSI Saint-Alexis-de-Matapédia,-67.0461679940733,47.9690728175066
"16","1","133 Bd Canam S, Saint-Gédéon-de-Beauce, QC G0M 1T0",SSI Saint-Gédéon-de-Beauce,-70.6351703366821,45.8537712903944
"90","43",  Saints-Anges G0S3E0,SSI Saint-Anges,-70.8863738997087,46.4105448385376
"177","7","2197, rang Saint-Joseph, Sainte-Perpétue, Qc.J0C 1R0",SSI Sainte-Perpétue (Nicolet-Yamaska),-72.4704094399267,46.0845458751163
"400","38","161, 7ième rue ouest Sainte-Anne-des-Monts Sainte-Anne-des-Monts G4V2L4",SSI Sainte-Anne-des-Monts,-66.4905882386868,49.1207028737185
"188","3","12255, boul. Bécancour Ste-Angèle-de-Laval Bécancour G9H2K3",SSI Bécancour,-72.5026879369532,46.3382252795003
"467","13",720 Rue Plante  Saint-Bonaventure J0C1C0,SSI Saint-Bonaventure,-72.6805521254224,45.9658661405007
"44",41 - BG,5 rue St-François  Beaulac-Garthby G0Y1B0,Régie des Rivières (R4132),-71.3785645259448,45.836728531327
"1","42",  Vallée-Jonction G0S3J0,SSI Vallée-Jonction,-70.9312807313773,46.3731482471922
"596","4","935, chemin Saint-Féréol  Les Cèdres J7V 3G1",SSI Les Cèdres,-74.0901751038495,45.3462119891445
"479","12",1751 Rue Matteau  Saint-Paulin J0K3G0,RSSIR Maskinongé,-73.013214602632,46.4194826381485
"611","16","18, St-Jean-Baptiste  Saint-Charles-sur-Richelieu J0H2G0",SSI Saint-Charles-sur-Richelieu,-73.1854907228364,45.690934573475
"913","41",  Saint-Elzéar G0S2J0,SSI Saint-Elzéar (12),-71.0651340333793,46.4061052829383
"427","16",133 Rue Principale  Sainte-Lucie-de-Beauregard G0R3L0,SSI Sainte-Lucie-de-Beauregard,-70.0242732467566,46.7373881581248
"1085","7","90,Chemin des Bains  Saint-Irénée G0T1V0",SSI Saint-Irénée,-70.2076475165486,47.5660073496368
"267","8","25, chemin St-François est St-François-de-la-Rivière-du-Sud Saint-François-de-la-Rivière-du-Sud G0R3A0",SSI Saint-François-de-la-Rivière-du-Sud,-70.6952314444662,46.8998272717546
"93","11", 270 avenue Marguerite-Bourgeoys Sainte-Marie G6E3Z3,SSI Sainte-Marie,-71.0215413631079,46.4382631244218
"957","03",1502 route de l'aéroport Longue-Pointe-de-Mingan Longue-Pointe-de-Mingan G0G1V0,SSI Longue-Pointe-de-Mingan,-64.1432818132093,50.2695359797543
"60","34",  261 rue de la Meunerie Sainte-Marguerite G0S2X0,SSI Sainte-Marguerite,-70.9373705070313,46.512846759414
"338","53","37, du Collège Saint-Mathieu-de-Rioux G0L3T0",SSI Saint-Mathieu-de-Rioux,-68.9850421756074,48.1858392467824
"61","32",  86 rue Langevin Sainte-Hénédine G0S2R0,SSI Sainte-Hénédine,-70.9858628334617,46.5603785528998
"62","33",  2700 route Carrier Scott G0S3G0,SSI Scott,-71.0853145219476,46.5095777978275
"269","33","119 Principale, Saint-Honoré-de-Témiscouata G0L3K0",SSI Saint-Honoré/Saint-Pierre-de-Lamy,-69.1321613149389,47.7084108713728
"181","41",228 Rue Saint-Pierre Sainte-Agathe-de-Lotbinière Sainte-Agathe-de-Lotbinière G0S2A0,SSI Sainte-Agathe-de-Lotbinière,-71.4077140197206,46.3821912282061
"1093","12","2592, rue principale Saint-Édouard-de-Lotbinière Saint-Édouard-de-Lotbinière G0S1Y0",SSI Saint-Édouard-de-Lotbinière,-71.8371573798249,46.569430060192
"165","34"," 1159 2e rang, Val-Alain G0S3H0",SSI Val-Alain,-71.7525277025507,46.4119924465741
"238","40",1001 rue du Parc  Saint-Roch-de-Richelieu J0L2M0,SSI Saint-Roch-de-Richelieu,-73.164108481119,45.8921999669425
"259","43","4 rue St-Michel, Saint-Michel-du-Squatec G0L4H0",SSI Saint-Michel-du-Squatec,-68.7217694366236,47.8800113533852
"597","5","11, rue Saint-Pierre  Les Cèdres J7T1W1",SSI Les Cèdres,-74.0536092152796,45.3052049845246
"287","4", 13 Rue Mercier Saint-Magloire G0R3M0,RISEDE,-70.2865119601659,46.5754860404788
"14","41","411 route 204, Saint-Ludger G0M1W0",SSI Saint-Ludger,-70.6868611174961,45.7422421486896
"270","38","218 Chemin Principal, Saint-Pierre-de-Lamy G0L4B0",SSI Saint-Honoré/Saint-Pierre-de-Lamy,-69.0332221830148,47.7838389268631
"387","26","271, rue principale, Saint-Gabriel-de-Rimouski G0K1M0",SSI Saint-Gabriel-de-Rimouski,-68.1645087753936,48.4291287597338
"1090","32","67 rue Saint-Pierre Est, Sainte-Luce G0K1P0",SSI Sainte-Luce,-68.3437978400935,48.5304752614855
"466","11",1065 Rang de l'église  Saint-Eugène J0C1J0,SSI Saint-Eugène,-72.7016243094783,45.8065042994514
"189","1","3360, boul. Bécancour Gentilly Bécancour G9H 3W",SSI Bécancour,-72.2802864340079,46.4001919253963
"161","13","135, rue Baribeau  Saint-Casimir G0A3L0",SSI Saint-Casimir,-72.1394815179503,46.6575611186583
"610","2","6775, rue Prévert ( St-Thomas d'Aquin) Saint-Hyacinthe Saint-Hyacinthe J2R 1A",SSI Saint-Hyacinthe,-72.9968601281727,45.6498800393101
"493","20","5331, chemin de Saint-Jean, Saint-Félix-de-Valois J0K2M0",SSI Saint-Félix-de-Valois,-73.4375667797566,46.167410650435
"910","76","75, route GALLAGHER, Cascapédia--Saint-Jules (Québec) G0C1T0",SSI Cascapédia-Saint-Jules,-65.9237655275086,48.2539421973424
"75","6","131, 1ere avenue, Saint-Martin G0M1B0",SSI Saint-Martin/Saint-René & Saint-Théophile,-70.6561111948804,45.9588505172305
"1108",40 - Stoke,"365, rue Principale Stoke (Qc) J0B3G0",SSI Stoke,-71.8077114167595,45.5275170084415
"414","73","300 Rue Alexis Poirier, Saint-Siméon (Québec) G0C3A0",SSI Saint-Siméon (11),-65.5920792655649,48.0757045384811
"244","4",153 rue St-Édouard St-Simon Saint-Simon J0H1P0,SSI Saint-Hyacinthe,-72.8691298841995,45.7329681057109
"347","61","1032, Route 132 Est, Barachois Percé Percé G0C1A0",SSI Percé,-64.2850288788638,48.6177681888407
"567",,"31 rue Lambton,Howick  Howick J0S1G0",SSI Howick,-73.8472105903114,45.1846056112225
"649","1","200, boul. Ducharme, Sainte-Thérèse J7E4R6",SSI Sainte-Thérèse,-73.8429153417456,45.6465171461275
"852","14","1, rue Saint-François-Xavier, Sainte-Anne-du-Lac J0W1V0",SSI Sainte-Anne-du-Lac,-75.3241170949253,46.8772398851669
"566","1","330, montée de l'Église, Saint-Colomban J5K1A1",SSI Saint-Colomban,-74.1362681962131,45.7385739454762
"1089","1",306 rue Industriel  Lac-Etchemin G0R1S0,SSI Lac-Etchemin/Saint-Luc,-70.5214213322329,46.4068162674555
"395","35",896 rue Principale  Tourville G0R4M0,SSI Tourville,-69.9863082461054,47.0961799779493
"410","70","389, de l'Église  Saint-Jean-Port-Joli G0R3G0",SSI Saint-Jean-Port-Joli,-70.2627584179649,47.2096269664159
"349","50","36, Principale Sud Saint-Jean-de-Dieu G0L3M0",SSI Saint-Jean-de-Dieu,-69.0465940988785,48.0002252674706
